contour_id,level,lon,lat
0,-210.0,-16.769461349780997,65.02595146117808
0,-210.0,-16.76932162783752,65.02583154712909
0,-210.0,-16.76923225575797,65.02577951828323
0,-210.0,-16.769150086487993,65.02569436740045
0,-210.0,-16.768978545138467,65.02569436740045
0,-210.0,-16.768911317715247,65.02560757538838
0,-210.0,-16.768978545138467,65.02552281086267
0,-210.0,-16.769036706867528,65.02543563249351
0,-210.0,-16.768985658480634,65.02526368959866
0,-210.0,-16.768978545138467,65.02525894998803
0,-210.0,-16.768807003788936,65.02525894998803
0,-210.0,-16.76863546243941,65.02519502656729
0,-210.0,-16.76846392108988,65.02516800861875
0,-210.0,-16.768292379740352,65.02516806046067
0,-210.0,-16.76812083839082,65.02515679246655
0,-210.0,-16.767949297041294,65.02512111073686
0,-210.0,-16.767777755691764,65.02511427567198
0,-210.0,-16.767716663943958,65.0250917467038
0,-210.0,-16.767606214342237,65.02500656676746
0,-210.0,-16.767518765605377,65.02491980380894
0,-210.0,-16.767434672992707,65.02483483913973
0,-210.0,-16.767302475472647,65.02474786091409
0,-210.0,-16.76726313164318,65.0247333529078
0,-210.0,-16.767091590293653,65.02466935778583
0,-210.0,-16.766920048944122,65.02459808217574
0,-210.0,-16.766748507594595,65.02459808217574
0,-210.0,-16.766695070743367,65.02457591801924
0,-210.0,-16.766576966245065,65.02447698636703
0,-210.0,-16.76649508364359,65.02440397512437
0,-210.0,-16.766405424895538,65.02436034217985
0,-210.0,-16.766233883546008,65.02426472393716
0,-210.0,-16.76618289895758,65.02423203222952
0,-210.0,-16.76606234219648,65.02419333454418
0,-210.0,-16.765890800846954,65.02414399476984
0,-210.0,-16.765719259497423,65.02414399476984
0,-210.0,-16.765547718147893,65.02410280975707
0,-210.0,-16.765376176798366,65.02408127824812
0,-210.0,-16.76520463544884,65.02407334508521
0,-210.0,-16.76508697084856,65.02406008933467
0,-210.0,-16.76503309409931,65.02405728821991
0,-210.0,-16.76486155274978,65.0240565335736
0,-210.0,-16.76469001140025,65.02404549660275
0,-210.0,-16.764518470050724,65.02401623715447
0,-210.0,-16.764346928701194,65.0239656492724
0,-210.0,-16.764175387351667,65.02390711357096
0,-210.0,-16.764126140724816,65.02388814643979
0,-210.0,-16.764003846002137,65.02385593806795
0,-210.0,-16.76383230465261,65.02385593806795
0,-210.0,-16.76366076330308,65.02378241925864
0,-210.0,-16.763558195382476,65.02371620354495
0,-210.0,-16.763489221953552,65.02361211870591
0,-210.0,-16.76344771970237,65.0235442606501
0,-210.0,-16.763317680604025,65.02342086413616
0,-210.0,-16.763271080996564,65.02337231775523
0,-210.0,-16.763146139254495,65.02326409661475
0,-210.0,-16.763056137990418,65.02320037486038
0,-210.0,-16.762974597904968,65.02315707399458
0,-210.0,-16.762803056555438,65.0231366712396
0,-210.0,-16.76263151520591,65.02310198813595
0,-210.0,-16.76245997385638,65.0230529475939
0,-210.0,-16.762359473976737,65.02302843196553
0,-210.0,-16.762288432506853,65.02301706205833
0,-210.0,-16.762116891157323,65.02299221488511
0,-210.0,-16.761945349807796,65.02296841800332
0,-210.0,-16.761773808458265,65.02296841800332
0,-210.0,-16.76160226710874,65.0229413785834
0,-210.0,-16.76143072575921,65.02291188096878
0,-210.0,-16.76125918440968,65.02289320959835
0,-210.0,-16.761087643060154,65.0228968270074
0,-210.0,-16.760916101710624,65.0228968270074
0,-210.0,-16.760744560361097,65.02288283988426
0,-210.0,-16.760573019011566,65.02286896092464
0,-210.0,-16.760449999108708,65.02285648907066
0,-210.0,-16.76040147766204,65.02285039703726
0,-210.0,-16.76022993631251,65.02279491598264
0,-210.0,-16.760058394962982,65.02278198644137
0,-210.0,-16.75988685361345,65.02274616135122
0,-210.0,-16.759715312263925,65.0227443020476
0,-210.0,-16.759543770914398,65.02274997069478
0,-210.0,-16.759372229564867,65.02277347279565
0,-210.0,-16.75920068821534,65.02279912711403
0,-210.0,-16.75902914686581,65.02279912711403
0,-210.0,-16.758857605516283,65.0228238285215
0,-210.0,-16.758686064166753,65.02284612078864
0,-210.0,-16.758623096360807,65.02285648907066
0,-210.0,-16.758514522817226,65.02289756180078
0,-210.0,-16.758342981467695,65.02295455099313
0,-210.0,-16.75817144011817,65.02295455099313
0,-210.0,-16.757999898768638,65.02300559746574
0,-210.0,-16.757893789080278,65.02302843196553
0,-210.0,-16.75782835741911,65.02305126562021
0,-210.0,-16.757656816069584,65.02309539700867
0,-210.0,-16.757485274720054,65.02311343253496
0,-210.0,-16.757313733370527,65.02311641043164
0,-210.0,-16.757142192020996,65.02312777247242
0,-210.0,-16.75697065067147,65.02314052167098
0,-210.0,-16.75679910932194,65.02315023198797
0,-210.0,-16.756627567972412,65.02315961405515
0,-210.0,-16.75645602662288,65.02315961405515
0,-210.0,-16.756284485273355,65.02317047580308
0,-210.0,-16.756112943923824,65.02318493213605
0,-210.0,-16.755958783122523,65.02320037486038
0,-210.0,-16.755941402574297,65.02320342316195
0,-210.0,-16.75576986122477,65.02323481478545
